name,transfer_fee,market_value_in_eur,days_left_on_contract,age,position,height_in_cm,is_left_footed,is_tier1_nation,adjusted_goals_season1,adjusted_assists_season1,adjusted_clean_sheet_season1,goals_conceded_per_90_season1,minutes_played_season1,adjusted_goals_season2,adjusted_assists_season2,adjusted_clean_sheet_season2,goals_conceded_per_90_season2,minutes_played_season2,season,to_club_name
Aarón Escandell,400000.0,1000000.0,1064.0,28,Goalkeeper,184.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.525,1.3606911447084233,463.0,2023,UD Las Palmas
Elia Caprile,7000000.0,4000000.0,699.0,22,Goalkeeper,191.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Napoli
Adrien Tamèze,2800000.0,6000000.0,1064.0,29,Midfield,182.0,0,1,0.0,0.0,5.604,1.7942122186495175,3110.0,3.736,1.868,2.465,2.142857142857143,2646.0,2023,Torino
Harvey Barnes,44000000.0,35000000.0,1795.0,26,Attack,182.0,0,1,13.0,1.597,6.5969999999999995,1.8633540372670807,2898.0,7.194,11.193999999999999,5.5969999999999995,1.9784033937524104,2593.0,2023,Newcastle
Iván Martín,2000000.0,3000000.0,1795.0,24,Midfield,178.0,1,1,2.7840000000000003,3.712,3.712,1.646341463414634,1804.0,0.0,0.0,0.0,0.0,0.0,2023,Girona
Noah Okafor,15500000.0,20000000.0,699.0,23,Attack,185.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,AC Milan
Moussa Diaby,55000000.0,50000000.0,2160.0,24,Attack,170.0,1,1,11.31,9.519,11.31,1.607142857142857,3976.0,14.413,12.294,9.191,1.3579212070410729,3579.0,2023,Aston Villa
Victor Boniface,21700000.0,12000000.0,1795.0,23,Attack,190.0,0,0,12.748,7.375,7.9719999999999995,1.550292217779145,3251.0,0.0,0.0,0.0,0.0,0.0,2023,B. Leverkusen
Emmanuel Gyasi,2000000.0,2000000.0,699.0,29,Midfield,181.0,0,0,1.868,0.597,5.604,1.7592592592592593,2916.0,5.604,0.0,6.538,2.0032733224222588,3055.0,2023,FC Empoli
Taty Castellanos,15000000.0,15000000.0,1795.0,25,Attack,178.0,0,1,12.661000000000001,0.928,3.712,1.7557803468208093,2768.0,0.0,0.0,0.0,0.0,0.0,2023,Lazio
André Onana,50200000.0,35000000.0,1795.0,27,Goalkeeper,190.0,0,0,0.0,0.0,14.636,0.9,3900.0,0.0,0.0,1.194,1.2000000000000002,900.0,2023,Man Utd
Marvelous Nakamba,2900000.0,4000000.0,1064.0,29,Midfield,177.0,1,0,0.0,0.0,0.0,8.571428571428571,21.0,0.0,0.0,1.0,2.588495575221239,904.0,2023,Luton
Oussama El Azzouzi,2290000.0,800000.0,1429.0,22,Midfield,189.0,0,1,0.0,0.0,0.883,4.205607476635514,642.0,0.0,0.0,0.0,0.0,0.0,2023,Bologna
James Trafford,17300000.0,15000000.0,1429.0,21,Goalkeeper,197.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Burnley
Carlos Dotor,3000000.0,700000.0,699.0,22,Midfield,180.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Celta de Vigo
Milos Kerkez,17870000.0,15000000.0,1795.0,20,Defender,180.0,1,0,2.556,2.643,12.357,1.0846412556053813,3568.0,0.0,0.0,0.0,0.0,12.0,2023,Bournemouth
Oriol Romeu,3400000.0,5000000.0,699.0,32,Midfield,183.0,0,1,1.856,0.0,3.712,1.559191530317613,3117.0,2.0,2.0,7.0,2.0363288718929256,3138.0,2023,Barcelona
Lucas Tousart,2800000.0,9000000.0,365.0,26,Midfield,184.0,0,1,5.222,2.7750000000000004,2.7750000000000004,2.2769640479360853,3004.0,1.85,0.597,2.7750000000000004,2.9059040590405902,2168.0,2023,Union Berlin
Tijjani Reijnders,20500000.0,14000000.0,2525.0,25,Midfield,185.0,0,1,4.3469999999999995,8.01,12.612,0.9566834972096732,3763.0,3.408,1.704,1.704,2.987551867219917,1446.0,2023,AC Milan
Zeki Amdouni,18600000.0,10000000.0,699.0,23,Attack,185.0,0,0,0.597,0.0,0.0,7.5,36.0,0.0,0.0,0.0,0.0,0.0,2023,Burnley
Tommaso Augello,2000000.0,2000000.0,699.0,29,Defender,180.0,1,1,1.868,5.267,3.399,2.2012383900928794,3230.0,0.934,1.5310000000000001,3.736,2.243864433190495,2567.0,2023,Cagliari
Christoph Klarer,2000000.0,2200000.0,1429.0,23,Defender,191.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Darmstadt 98
Siebe Van der Heyden,2700000.0,4000000.0,699.0,25,Defender,185.0,1,1,0.883,0.883,6.803,1.1627191633343585,3251.0,0.0,0.0,7.064,0.9836065573770492,2013.0,2023,RCD Mallorca
Mads Hermansen,7700000.0,3500000.0,1795.0,23,Goalkeeper,187.0,0,0,0.0,0.0,3.7439999999999998,1.59375,1920.0,0.0,0.0,4.8469999999999995,1.3214285714285714,2520.0,2023,Leicester
Hamza Rafia,800000.0,600000.0,1064.0,24,Midfield,181.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Lecce
Min-jae Kim,50000000.0,60000000.0,1795.0,27,Defender,190.0,0,0,1.868,1.868,16.398,0.9283135636926251,3878.0,0.838,0.0,7.301,1.1481020535158681,3214.0,2023,Bayern Munich
El Chadaille Bitshiabu,15000000.0,7000000.0,1795.0,18,Defender,196.0,1,1,0.0,0.0,0.0,2.4558587479935796,623.0,0.0,0.0,0.0,0.0,4.0,2023,RB Leipzig
Bénie Traoré,4600000.0,3500000.0,1795.0,21,Attack,172.0,0,0,0.0,0.0,0.0,6.0,45.0,0.0,0.0,0.0,0.0,0.0,2023,Sheff Utd
Jorge Sáenz,400000.0,1000000.0,699.0,27,Defender,188.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,CD Leganés
Ângelo,15000000.0,13000000.0,2160.0,19,Attack,180.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Chelsea
Jakub Jankto,860000.0,1000000.0,699.0,27,Midfield,184.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.856,0.0,3.2231404958677685,726.0,2023,Cagliari
Declan Rice,116600000.0,90000000.0,1795.0,24,Midfield,188.0,0,1,4.0,2.597,9.597,1.497847919655667,3485.0,3.388,4.0,11.582,1.2465373961218835,4332.0,2023,Arsenal
Simone Scuffet,2000000.0,2000000.0,699.0,27,Goalkeeper,193.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Cagliari
Tahith Chong,4700000.0,3200000.0,365.0,24,Attack,185.0,1,1,0.0,0.0,0.0,1.40625,64.0,0.0,0.0,0.0,0.0,0.0,2023,Luton
Loïs Openda,40000000.0,35000000.0,1795.0,23,Attack,177.0,0,1,19.404,3.696,11.088000000000001,1.0308056872037914,2532.0,16.53,2.301,6.561,1.5563684735616894,3007.0,2023,RB Leipzig
Yangel Herrera,5000000.0,5000000.0,1429.0,25,Midfield,184.0,0,0,1.856,1.856,0.0,2.800829875518672,964.0,0.928,0.928,5.5680000000000005,1.7989097516656571,1651.0,2023,Girona
Tom Krauß,5000000.0,7000000.0,699.0,22,Midfield,182.0,0,1,1.85,0.0,7.072,2.1657754010695185,2618.0,0.0,0.0,0.0,0.0,0.0,2023,1.FSV Mainz 05
Jurrien Timber,40000000.0,42000000.0,1795.0,22,Defender,179.0,0,1,1.704,1.704,11.76,1.4333254100309007,4207.0,2.556,1.704,20.28,0.6913229018492176,3515.0,2023,Arsenal
Jessic Ngankam,4000000.0,5000000.0,699.0,23,Attack,184.0,0,1,3.7,1.85,0.0,5.0303766707168895,823.0,1.85,0.925,0.0,3.1578947368421053,342.0,2023,E. Frankfurt
Tomas Cvancara,10500000.0,4000000.0,1795.0,23,Attack,190.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Bor. M'gladbach
Fabiano Parisi,10000000.0,10000000.0,1795.0,23,Defender,178.0,1,1,1.868,1.868,8.406,1.3100880162491537,2954.0,0.0,0.934,3.736,2.623728813559322,1475.0,2023,Fiorentina
Ilario Monterisi,500000.0,300000.0,1429.0,22,Defender,190.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Frosinone
Étienne Camara,2000000.0,500000.0,1429.0,20,Midfield,191.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Udinese
Riccardo Marchizza,1300000.0,1000000.0,1064.0,25,Defender,186.0,1,1,0.0,0.934,0.0,5.483870967741935,279.0,0.0,0.934,1.868,2.8403465346534653,1616.0,2023,Frosinone
Christian Pulisic,20800000.0,25000000.0,1429.0,25,Attack,177.0,0,0,1.0,1.597,2.0,3.607800650054171,923.0,7.194,3.194,6.791,1.8173076923076925,2080.0,2023,AC Milan
Abdou Harroui,700000.0,2700000.0,1795.0,25,Midfield,182.0,0,1,1.868,0.0,0.934,4.636363636363637,660.0,0.597,0.0,0.597,5.625,688.0,2023,Frosinone
George Hirst,1750000.0,800000.0,1429.0,24,Attack,191.0,0,0,0.597,0.0,0.597,1.3846153846153846,130.0,0.0,0.0,0.0,0.0,0.0,2023,Ipswich
Daniel Boloca,6000000.0,3500000.0,1795.0,25,Midfield,185.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Sassuolo
Anis Slimane,2700000.0,2500000.0,1064.0,22,Midfield,188.0,0,0,2.55,0.85,2.044,2.8666666666666667,1350.0,1.7,4.25,5.697,1.6710875331564987,2262.0,2023,Sheff Utd
Romain Faivre,15000000.0,10000000.0,699.0,25,Midfield,180.0,1,1,4.62,3.696,4.62,1.979301423027167,1546.0,9.24,4.62,5.2170000000000005,1.7125382262996942,2943.0,2023,Bournemouth
Phillip Tietz,2200000.0,2700000.0,1429.0,26,Attack,190.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,FC Augsburg
Pau Torres,33000000.0,45000000.0,1795.0,26,Defender,192.0,1,1,0.928,0.0,10.208,1.140247495580436,3394.0,5.237,0.928,11.999,1.280752532561505,4146.0,2023,Aston Villa
Yann Bisseck,7200000.0,5000000.0,2160.0,23,Defender,196.0,0,1,3.147,2.55,5.95,0.9074243813015582,2182.0,0.85,0.0,5.1,1.5912636505460218,1923.0,2023,Inter
Franck Honorat,8000000.0,10000000.0,1795.0,27,Attack,180.0,0,1,5.5440000000000005,4.62,7.392,1.5919811320754718,2544.0,10.164,5.5440000000000005,4.62,1.5149433184472691,2911.0,2023,Bor. M'gladbach
Woo-yeong Jeong,3800000.0,3500000.0,699.0,24,Midfield,179.0,0,0,1.522,2.447,2.447,3.5446685878962536,1041.0,4.625,1.85,6.147,2.197223551938727,2089.0,2023,VfB Stuttgart
Ander Guevara,1800000.0,2500000.0,1429.0,26,Midfield,180.0,0,1,0.597,0.0,3.316,1.0331632653061225,784.0,0.0,0.0,5.503,1.2000000000000002,1350.0,2023,Alavés
Pepelu,5000000.0,3000000.0,1795.0,25,Midfield,186.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.597,4.640000000000001,2.5823142050799626,2126.0,2023,Valencia
Marin Šverko,250000.0,400000.0,1064.0,25,Defender,187.0,1,1,0.0,0.0,0.0,2.8378378378378377,222.0,0.0,0.0,1.4489999999999998,3.3853211009174315,1090.0,2023,Venezia
Mitchel Bakker,9500000.0,9000000.0,699.0,23,Defender,189.0,1,1,3.372,1.85,7.341,2.0061491160645657,2602.0,0.925,4.297000000000001,5.222,1.6483516483516485,2184.0,2023,Atalanta BC
Samuele Mulattieri,6000000.0,4500000.0,1795.0,23,Attack,183.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Sassuolo
Marco Brescianini,1200000.0,900000.0,699.0,23,Midfield,188.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Frosinone
Morgan Rogers,1200000.0,1800000.0,2525.0,21,Midfield,187.0,0,1,2.985,1.791,1.194,2.1951219512195124,451.0,0.0,0.0,0.0,0.0,0.0,2023,Middlesbrough
Enzo Boyomo,1800000.0,1200000.0,2129.0,22,Defender,184.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Real Valladolid
Granit Xhaka,15000000.0,20000000.0,1795.0,31,Midfield,186.0,1,0,8.193999999999999,7.0,13.597,1.267605633802817,3692.0,1.0,2.0,6.0,1.4671814671814674,2331.0,2023,B. Leverkusen
Marius Bülter,3000000.0,3000000.0,1064.0,30,Attack,188.0,0,1,10.175,0.925,4.625,2.522727272727273,2640.0,0.0,0.0,0.0,0.0,0.0,2023,TSG Hoffenheim
Edgar González,4500000.0,9000000.0,1795.0,26,Defender,192.0,0,1,0.597,0.0,5.8340000000000005,1.5769230769230769,2340.0,0.928,0.928,6.697,1.3205417607223477,2658.0,2023,UD Almería
Marvin Cuni,1000000.0,400000.0,1795.0,22,Attack,188.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Frosinone
Arda Güler,20000000.0,15000000.0,2160.0,18,Attack,175.0,1,0,3.949,3.949,2.032,2.137767220902613,1263.0,2.514,2.514,0.838,2.4770642201834865,327.0,2023,Real Madrid
Jonas Hofmann,10000000.0,13000000.0,1429.0,31,Midfield,176.0,0,1,12.294,10.444,7.4,1.6631130063965884,2814.0,11.100000000000001,5.222,2.447,2.17169373549884,2155.0,2023,B. Leverkusen
Armando Izzo,3000000.0,3000000.0,1064.0,31,Defender,183.0,0,1,0.934,0.934,9.34,1.224,2500.0,0.0,0.0,1.868,1.9968304278922346,631.0,2023,Monza
Daniele Sommariva,100000.0,100000.0,699.0,26,Goalkeeper,185.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Genoa
Mason Mount,64200000.0,60000000.0,1795.0,24,Midfield,181.0,0,1,3.0,4.984999999999999,8.597,1.6427640156453716,2301.0,12.193999999999999,12.985,13.388,1.3961505314564782,3481.0,2023,Man Utd
Fraser Hornby,1800000.0,1000000.0,1429.0,24,Attack,195.0,0,0,7.064,1.766,1.766,2.7794935145151327,1619.0,0.0,0.0,0.924,1.542857142857143,350.0,2023,Darmstadt 98
Tiago Tomás,8000000.0,7000000.0,1429.0,21,Attack,180.0,0,1,3.372,3.7,1.194,2.9689521345407504,1546.0,4.297000000000001,0.0,1.522,2.6697429136453525,1517.0,2023,VfL Wolfsburg
Nathan Collins,26850000.0,22000000.0,2160.0,22,Defender,193.0,0,0,0.0,0.0,4.0,2.031700288184438,2082.0,2.0,0.0,5.0,1.401197604790419,1670.0,2023,Brentford
Santiago Mouriño,2700000.0,500000.0,2160.0,21,Defender,186.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Atlético Madrid
Sandro Tonali,58900000.0,50000000.0,1795.0,23,Midfield,181.0,0,1,1.868,8.329,12.922,1.149312377210216,4072.0,4.67,2.802,14.607000000000001,1.2000000000000002,3150.0,2023,Newcastle
Felix Nmecha,30000000.0,15000000.0,1795.0,23,Midfield,190.0,0,1,2.7750000000000004,5.550000000000001,6.4750000000000005,2.245222929936306,1884.0,0.0,0.925,0.0,8.08695652173913,345.0,2023,Bor. Dortmund
Mads Andersen,3500000.0,2000000.0,365.0,26,Defender,194.0,0,0,0.0,0.0,0.0,1.5,180.0,0.0,0.0,0.0,0.0,0.0,2023,Luton
Sam Beukema,7980000.0,4500000.0,1429.0,25,Defender,188.0,0,1,1.704,0.0,10.056,0.8589607635206787,2829.0,2.556,0.852,1.704,2.5174825174825175,1144.0,2023,Bologna
Javi Galán,5000000.0,12000000.0,1064.0,29,Defender,172.0,1,1,0.597,3.3810000000000002,9.877,1.4684070008899437,3371.0,0.0,2.7840000000000003,12.064,1.2252145605208642,3379.0,2023,Atlético Madrid
Marvin Pieringer,1800000.0,2000000.0,1429.0,24,Attack,191.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Heidenheim
Bart Verbruggen,20000000.0,10000000.0,1795.0,21,Goalkeeper,194.0,0,1,0.0,0.0,7.064,1.2222222222222223,1620.0,0.0,0.0,0.0,0.0,0.0,2023,Brighton
Mergim Berisha,4000000.0,12000000.0,699.0,25,Attack,188.0,0,1,9.163,3.7,4.625,2.2697947214076244,1705.0,4.545999999999999,2.2729999999999997,1.435,2.2014388489208634,1390.0,2023,FC Augsburg
Nikola Moro,2500000.0,6500000.0,1429.0,25,Midfield,184.0,0,1,0.934,6.332,7.657,1.7701863354037268,1932.0,1.428,1.428,8.673,1.5517241379310345,2610.0,2023,Bologna
Yannik Engelhardt,3800000.0,1200000.0,1429.0,22,Midfield,184.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,F. Düsseldorf
Dominik Szoboszlai,70000000.0,50000000.0,1795.0,23,Midfield,187.0,0,0,9.132,10.385,10.982,1.5344872126065616,3871.0,7.938000000000001,7.997,3.9690000000000003,2.4541607898448516,2127.0,2023,Liverpool
Jayden Braaf,1000000.0,1000000.0,699.0,21,Attack,181.0,0,1,0.0,0.0,0.0,3.125,288.0,0.0,0.0,0.0,0.0,0.0,2023,Hellas Verona
Alessio Cragno,3600000.0,3000000.0,699.0,29,Goalkeeper,184.0,0,1,0.0,0.0,0.0,2.25,360.0,0.0,0.0,1.868,1.7777777777777777,3240.0,2023,Monza
Antonio Candreva,500000.0,1500000.0,365.0,36,Midfield,180.0,0,1,6.538,4.67,6.2010000000000005,1.769753307114766,2797.0,6.538,11.805,6.538,1.7900856793145654,3268.0,2023,Salernitana
Mateo Kovacic,29100000.0,38000000.0,1429.0,29,Midfield,177.0,0,1,1.597,2.0,5.791,1.6564417177914113,2445.0,2.0,5.5969999999999995,9.791,1.364696734059098,2572.0,2023,Man City
Francesco Caputo,1500000.0,1500000.0,365.0,36,Attack,181.0,0,1,6.2010000000000005,3.736,6.2010000000000005,1.9466035822913146,2959.0,10.274000000000001,6.538,6.538,2.02874877491016,3061.0,2023,FC Empoli
Portu,3500000.0,3500000.0,1429.0,31,Attack,167.0,0,1,0.0,3.3810000000000002,6.165,2.066899650524214,2003.0,1.525,2.4530000000000003,10.143,1.9898664210041457,2171.0,2023,Getafe
Chris Wood,17000000.0,8000000.0,1429.0,32,Attack,191.0,0,0,3.0,0.0,4.0,2.4657534246575343,949.0,5.0,0.0,7.0,1.6024709302325582,2752.0,2023,Nottm Forest
Philipp Max,2000000.0,3000000.0,1429.0,30,Defender,177.0,1,1,0.0,2.629,5.345,1.6861826697892273,2989.0,1.4489999999999998,3.75,6.734999999999999,1.4058106841611997,3201.0,2023,E. Frankfurt
Marius Müller,350000.0,1000000.0,365.0,30,Goalkeeper,192.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,FC Schalke 04
Mark Flekken,13000000.0,10000000.0,1429.0,30,Goalkeeper,195.0,0,1,0.0,0.0,13.816,1.2573529411764706,4080.0,0.0,0.0,9.847000000000001,1.247787610619469,3390.0,2023,Brentford
Antoine Griezmann,22000000.0,25000000.0,1064.0,32,Attack,176.0,1,1,14.517000000000001,16.970000000000002,10.74,1.1172413793103448,3625.0,5.769,5.8340000000000005,5.8340000000000005,1.283676703645008,2524.0,2023,Atlético Madrid
Conor Coady,8700000.0,12000000.0,1064.0,30,Defender,185.0,0,1,1.597,1.0,7.0,1.4416475972540046,2185.0,4.0,0.0,11.597,1.1176968670618121,3543.0,2023,Leicester
Francesco Acerbi,4000000.0,4000000.0,1064.0,35,Defender,192.0,1,1,0.597,0.934,14.376,1.0579937304075235,3828.0,3.736,1.5310000000000001,7.058,1.550211244718882,3077.0,2023,Inter
Karol Mets,450000.0,800000.0,1064.0,30,Defender,191.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,FC St. Pauli
Omar Mascarell,600000.0,3000000.0,1064.0,30,Midfield,181.0,0,0,0.0,0.928,1.525,1.8976962124170247,2561.0,0.0,0.0,5.5680000000000005,1.6520351157222666,2506.0,2023,RCD Mallorca
Gianluca Caprari,8000000.0,8000000.0,1064.0,30,Attack,171.0,0,1,5.267,1.868,8.406,1.8454258675078865,2536.0,11.208,6.538,3.736,1.7282608695652175,2760.0,2023,Monza
Sven Michel,950000.0,900000.0,365.0,33,Attack,177.0,1,1,4.566,0.925,1.194,3.496240601503759,798.0,3.372,1.85,0.0,4.9655172413793105,435.0,2023,FC Augsburg
Arkadiusz Milik,7300000.0,8000000.0,1064.0,29,Attack,186.0,1,0,7.732,0.934,9.003,1.8758314855875833,2255.0,8.856,1.848,5.814,1.5262860373092142,1769.0,2023,Juventus
Julian Weigl,7180000.0,10000000.0,1795.0,28,Midfield,186.0,0,1,0.925,0.925,4.625,1.74503150751333,2063.0,2.341,3.213,10.879999999999999,1.1955366631243358,3764.0,2023,Bor. M'gladbach
Alberto Cerri,1250000.0,2000000.0,1064.0,27,Attack,194.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Como
Andrea Petagna,10000000.0,10000000.0,1429.0,28,Attack,190.0,1,1,4.333,6.538,1.868,2.717584369449378,1689.0,3.399,3.322,2.802,3.214285714285714,1008.0,2023,Monza
Sandro Ramírez,1000000.0,2000000.0,1064.0,28,Attack,174.0,0,1,0.0,0.0,0.0,0.0,0.0,3.3810000000000002,0.597,6.496,1.6970091027308192,1538.0,2023,UD Las Palmas
Mattia Aramu,2500000.0,2200000.0,699.0,28,Midfield,180.0,1,1,0.0,0.0,0.0,0.0,0.0,6.538,4.67,1.868,2.74364896073903,2165.0,2023,Genoa
Ruben Loftus-Cheek,18900000.0,25000000.0,1429.0,27,Midfield,191.0,0,1,0.0,1.597,4.5969999999999995,1.8770581778265643,1822.0,0.597,4.194,5.791,1.800878477306003,2049.0,2023,AC Milan
Visar Musliu,600000.0,500000.0,365.0,29,Defender,187.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,SC Paderborn
George Pușcaș,2500000.0,2500000.0,1429.0,27,Attack,188.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,Genoa
Pablo Marí,6200000.0,5000000.0,1429.0,30,Defender,193.0,1,1,0.934,0.0,6.538,1.4656843737882899,2579.0,1.868,0.0,1.868,1.4783180026281209,1522.0,2023,Monza
Stefan Posch,5000000.0,14000000.0,699.0,26,Defender,190.0,0,0,5.604,1.868,7.135000000000001,1.314828341855369,2738.0,1.85,0.0,4.625,1.965389369592089,2427.0,2023,Bologna
Ondrej Duda,3100000.0,3400000.0,699.0,29,Midfield,180.0,0,0,0.0,0.0,3.7270000000000003,2.404775440591245,1759.0,1.85,0.597,0.925,2.8076256499133447,1731.0,2023,Hellas Verona
Famara Diédhiou,500000.0,1500000.0,365.0,31,Attack,189.0,0,1,0.0,0.0,0.0,4.090909090909091,22.0,9.218,0.0,5.028,2.2471910112359548,1602.0,2023,Granada CF
Vaclav Cerny,8000000.0,8000000.0,699.0,26,Attack,182.0,1,0,11.673,9.372,11.673,1.0921501706484642,2637.0,0.852,0.852,0.852,3.2586206896551726,580.0,2023,VfL Wolfsburg
Nemanja Radonjić,1700000.0,4000000.0,699.0,27,Attack,185.0,0,0,3.0620000000000003,2.465,5.864,1.949257425742574,1616.0,0.597,0.0,0.0,4.809160305343512,262.0,2023,Torino
Shon Weissman,3500000.0,4000000.0,699.0,27,Attack,174.0,0,0,1.525,0.0,0.928,2.2706422018348627,872.0,0.0,0.0,0.0,0.0,0.0,2023,Granada CF
Harry Winks,11600000.0,10000000.0,1064.0,27,Midfield,178.0,0,1,0.0,0.0,1.868,2.0418848167539267,1719.0,0.597,1.0,1.597,1.834061135371179,1374.0,2023,Leicester
Sergi Guardiola,1000000.0,2000000.0,699.0,32,Attack,185.0,1,1,2.7840000000000003,0.0,6.496,2.0129487934078867,1699.0,8.618,1.856,3.3810000000000002,2.2729480330257408,2059.0,2023,Cádiz CF
Nikola Maras,1500000.0,1200000.0,1429.0,28,Defender,189.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3810000000000002,1.8325791855203621,1326.0,2023,Alavés
Manuel Locatelli,36400000.0,30000000.0,1795.0,25,Midfield,185.0,0,1,0.0,1.868,19.797,1.1373626373626373,3640.0,2.802,4.333,9.263,1.4440078585461689,3054.0,2023,Juventus
Gonzalo Escalante,2500000.0,2000000.0,1064.0,30,Midfield,182.0,0,1,3.712,1.862,6.508,1.6481687014428412,1802.0,4.640000000000001,0.928,1.856,2.1232876712328768,1314.0,2023,Cádiz CF
Serhou Guirassy,9000000.0,14000000.0,1795.0,27,Attack,187.0,0,0,11.369,0.597,0.0,2.215819800942902,1909.0,8.913,0.597,2.7720000000000002,3.2054794520547945,1095.0,2023,VfB Stuttgart
Sebastiano Luperto,2500000.0,3000000.0,1795.0,27,Defender,191.0,1,1,1.868,0.0,7.472,1.3812154696132597,3258.0,0.0,1.868,3.736,2.066899650524214,2003.0,2023,FC Empoli
Marin Pongračić,1600000.0,4000000.0,2160.0,26,Defender,193.0,0,1,0.0,0.0,0.934,1.0240202275600505,791.0,0.0,0.0,2.447,2.578558225508318,1082.0,2023,Lecce
Giovanni Simeone,12000000.0,15000000.0,1064.0,28,Attack,180.0,0,1,6.721,0.934,1.194,3.524804177545692,766.0,15.878000000000002,5.604,3.736,1.816822429906542,2675.0,2023,Napoli
Maximilian Mittelstädt,500000.0,2000000.0,1795.0,26,Defender,180.0,1,1,0.0,0.0,0.925,3.625592417061611,844.0,0.0,4.625,1.85,2.55359394703657,1586.0,2023,VfB Stuttgart
Carles Pérez,5200000.0,5000000.0,699.0,25,Attack,173.0,1,1,3.978,5.237,8.021,1.9427148194271482,2409.0,0.934,0.934,1.868,4.99184339314845,613.0,2023,Celta de Vigo
Robin Hack,1100000.0,3000000.0,2160.0,25,Attack,178.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.7750000000000004,0.925,3.5131298793470545,1409.0,2023,Bor. M'gladbach
Florian Müller,1500000.0,1500000.0,365.0,26,Goalkeeper,190.0,1,1,0.0,0.0,0.925,1.75,1800.0,0.0,0.0,3.7,1.7333333333333334,2700.0,2023,SC Freiburg
Guglielmo Vicario,18500000.0,16000000.0,1795.0,27,Goalkeeper,194.0,0,1,0.0,0.0,6.538,1.3016528925619835,2904.0,0.0,0.0,6.538,1.8461538461538463,3510.0,2023,Tottenham
James Maddison,46300000.0,60000000.0,1795.0,27,Midfield,175.0,0,1,10.0,9.0,4.5969999999999995,2.1822448181462653,2557.0,13.193999999999999,9.791,5.5969999999999995,2.0727636849132174,2996.0,2023,Tottenham
Jeff Chabot,2500000.0,5500000.0,1795.0,25,Defender,195.0,1,1,0.0,1.85,4.625,1.5724563206577593,1946.0,0.0,0.0,0.0,2.855464159811986,851.0,2023,1.FC Köln
Kai Havertz,75000000.0,55000000.0,1795.0,24,Attack,193.0,1,1,8.193999999999999,1.0,10.193999999999999,1.5258696287635194,3421.0,10.388,5.194,12.985,1.3841524573721165,2991.0,2023,Arsenal
Andrea Pinamonti,20000000.0,15000000.0,699.0,24,Attack,185.0,0,1,4.67,0.934,4.67,2.1941122355105795,2174.0,12.142000000000001,1.868,4.67,2.1590130226182316,2918.0,2023,Sassuolo
